EMP_ID,POSITION_ID,GRADE_ID,POSITION_START_DATE,GRADE_START_DATE,POSITION_END_DATE,GRADE_END_DATE,CHANGE_REASON,GRADE_DURATION
E00898,POS003,G5,2025-07-01,2025-07-01,,,Normal Promotion,215
E00899,POS002,G3,2019-12-03,2019-12-03,2024-08-26,2024-08-26,Initial Assignment,1728
E00900,POS001,G1,2013-08-03,2013-08-03,2021-01-28,2016-12-31,Initial Assignment,1246
E00900,POS001,G2,2013-08-03,2017-01-01,2021-01-28,2021-01-28,Normal Promotion,1488
E00901,POS001,G1,2014-12-30,2014-12-30,2023-02-26,2017-06-30,Initial Assignment,913
E00901,POS001,G2,2014-12-30,2017-07-01,2023-02-26,2023-02-26,Early Promotion,2066
E00902,POS001,G1,2012-09-17,2012-09-17,2015-05-03,2015-05-03,Initial Assignment,958
E00903,POS001,G1,2012-11-02,2012-11-02,2023-09-20,2019-06-30,Initial Assignment,2431
E00903,POS001,G2,2012-11-02,2019-07-01,2023-09-20,2023-09-20,Late Promotion,1542
E00904,POS001,G2,2019-11-19,2019-11-19,2025-12-31,2025-12-31,Initial Assignment,2234
E00904,POS002,G3,2026-01-01,2026-01-01,,,Late Promotion,31
E00905,POS001,G1,2025-04-15,2025-04-15,,,Initial Assignment,292
E00906,POS001,G2,2021-03-10,2021-03-10,2025-12-31,2025-12-31,Initial Assignment,1757
E00906,POS002,G3,2026-01-01,2026-01-01,,,Normal Promotion,31
E00907,POS001,G2,2015-08-11,2015-08-11,2022-06-30,2022-06-30,Initial Assignment,2515
E00907,POS002,G3,2022-07-01,2022-07-01,,2024-12-31,Late Promotion,914
E00907,POS002,G4,2022-07-01,2025-01-01,,,Early Promotion,396
E00908,POS001,G1,2018-12-30,2018-12-30,2024-06-12,2024-06-12,Initial Assignment,1991
E00909,POS002,G3,2017-11-24,2017-11-24,2022-12-31,2020-06-30,Initial Assignment,949
E00909,POS002,G4,2017-11-24,2020-07-01,2022-12-31,2022-12-31,Early Promotion,913
E00909,POS003,G5,2023-01-01,2023-01-01,2023-05-09,2023-05-09,Early Promotion,128
E00910,POS001,G2,2015-04-11,2015-04-11,2017-09-20,2017-09-20,Initial Assignment,893
E00911,POS001,G1,2013-03-21,2013-03-21,2016-11-30,2016-11-30,Initial Assignment,1350
E00912,POS002,G4,2025-08-24,2025-08-24,,,Initial Assignment,161
E00913,POS002,G3,2013-02-23,2013-02-23,2022-06-12,2018-12-31,Initial Assignment,2137
E00913,POS002,G4,2013-02-23,2019-01-01,2022-06-12,2022-06-12,Late Promotion,1258
E00914,POS002,G3,2020-08-26,2020-08-26,2020-11-09,2020-11-09,Initial Assignment,75
E00915,POS001,G2,2017-08-25,2017-08-25,2020-06-18,2020-06-18,Initial Assignment,1028
E00916,POS001,G2,2023-03-29,2023-03-29,,,Initial Assignment,1040
E00917,POS002,G3,2020-06-02,2020-06-02,2020-09-28,2020-09-28,Initial Assignment,118
E00918,POS001,G2,2023-11-08,2023-11-08,,,Initial Assignment,816
E00919,POS001,G2,2017-05-26,2017-05-26,2019-12-31,2019-12-31,Initial Assignment,949
E00919,POS002,G3,2020-01-01,2020-01-01,,2022-12-31,Early Promotion,1095
E00919,POS002,G4,2020-01-01,2023-01-01,,,Normal Promotion,1127
E00920,POS001,G1,2012-09-28,2012-09-28,2015-09-10,2015-09-10,Initial Assignment,1077
E00921,POS001,G2,2019-07-14,2019-07-14,2025-12-31,2025-12-31,Initial Assignment,2362
E00921,POS002,G3,2026-01-01,2026-01-01,,,Late Promotion,31
E00922,POS001,G1,2019-11-15,2019-11-15,,2022-12-31,Initial Assignment,1142
E00922,POS001,G2,2019-11-15,2023-01-01,,,Normal Promotion,1127
E00923,POS001,G1,2016-03-27,2016-03-27,2024-06-30,2020-12-31,Initial Assignment,1740
E00923,POS001,G2,2016-03-27,2021-01-01,2024-06-30,2024-06-30,Normal Promotion,1276
E00923,POS002,G3,2024-07-01,2024-07-01,,,Normal Promotion,580
E00924,POS002,G4,2017-08-09,2017-08-09,2020-06-30,2020-06-30,Initial Assignment,1056
E00924,POS003,G5,2020-07-01,2020-07-01,,2023-12-31,Normal Promotion,1278
E00924,POS003,G6,2020-07-01,2024-01-01,,,Normal Promotion,762
E00925,POS002,G4,2025-09-05,2025-09-05,,,Initial Assignment,149
E00926,POS002,G3,2024-11-07,2024-11-07,2025-09-26,2025-09-26,Initial Assignment,323
E00927,POS002,G3,2016-03-12,2016-03-12,2022-06-30,2018-06-30,Initial Assignment,840
E00927,POS002,G4,2016-03-12,2018-07-01,2022-06-30,2022-06-30,Early Promotion,1460
E00927,POS003,G5,2022-07-01,2022-07-01,2022-12-02,2022-12-02,Normal Promotion,154
E00928,POS001,G1,2011-09-21,2011-09-21,2015-06-01,2015-06-01,Initial Assignment,1349
E00929,POS002,G3,2020-11-07,2020-11-07,,,Initial Assignment,1912
E00930,POS001,G1,2017-06-13,2017-06-13,2019-01-15,2019-01-15,Initial Assignment,581
E00931,POS001,G2,2025-11-14,2025-11-14,,,Initial Assignment,79
E00932,POS001,G1,2017-04-10,2017-04-10,2024-12-31,2022-06-30,Initial Assignment,1907
E00932,POS001,G2,2017-04-10,2022-07-01,2024-12-31,2024-12-31,Normal Promotion,914
E00932,POS002,G3,2025-01-01,2025-01-01,,,Early Promotion,396
E00933,POS001,G1,2011-03-03,2011-03-03,2022-06-30,2016-12-31,Initial Assignment,2130
E00933,POS001,G2,2011-03-03,2017-01-01,2022-06-30,2022-06-30,Normal Promotion,2006
E00933,POS002,G3,2022-07-01,2022-07-01,,2024-12-31,Normal Promotion,914
E00933,POS002,G4,2022-07-01,2025-01-01,,,Early Promotion,396
E00934,POS002,G3,2018-02-24,2018-02-24,2025-04-16,2022-06-30,Initial Assignment,1587
E00934,POS002,G4,2018-02-24,2022-07-01,2025-04-16,2025-04-16,Normal Promotion,1020
E00935,POS002,G3,2022-05-28,2022-05-28,2025-05-11,2024-12-31,Initial Assignment,948
E00935,POS002,G4,2022-05-28,2025-01-01,2025-05-11,2025-05-11,Early Promotion,130
E00936,POS002,G3,2022-10-30,2022-10-30,2023-02-17,2023-02-17,Initial Assignment,110
E00937,POS002,G3,2020-09-28,2020-09-28,2025-10-26,2025-10-26,Initial Assignment,1854
E00938,POS002,G3,2025-05-23,2025-05-23,,,Initial Assignment,254
E00939,POS001,G2,2014-01-24,2014-01-24,2017-06-10,2017-06-10,Initial Assignment,1233
E00940,POS001,G1,2020-07-15,2020-07-15,,,Initial Assignment,2027
E00941,POS002,G3,2023-04-09,2023-04-09,,,Initial Assignment,1029
E00942,POS001,G1,2012-06-16,2012-06-16,2013-10-17,2013-10-17,Initial Assignment,488
E00943,POS001,G2,2013-01-13,2013-01-13,2016-11-05,2016-11-05,Initial Assignment,1392
E00944,POS001,G2,2022-10-02,2022-10-02,,,Initial Assignment,1218
E00945,POS001,G1,2013-05-08,2013-05-08,2019-03-23,2015-12-31,Initial Assignment,967
E00945,POS001,G2,2013-05-08,2016-01-01,2019-03-23,2019-03-23,Early Promotion,1177
E00946,POS001,G2,2025-04-15,2025-04-15,2025-08-15,2025-08-15,Initial Assignment,122
E00947,POS001,G2,2023-01-14,2023-01-14,2026-01-06,2026-01-06,Initial Assignment,1088
E00948,POS001,G2,2025-07-11,2025-07-11,,,Initial Assignment,205
E00949,POS001,G2,2020-11-27,2020-11-27,2023-06-30,2023-06-30,Initial Assignment,945
E00949,POS002,G3,2023-07-01,2023-07-01,,,Early Promotion,946
E00950,POS001,G1,2011-03-26,2011-03-26,2019-12-31,2015-12-31,Initial Assignment,1741
E00950,POS001,G2,2011-03-26,2016-01-01,2019-12-31,2019-12-31,Normal Promotion,1460
E00950,POS002,G3,2020-01-01,2020-01-01,2020-05-28,2020-05-28,Normal Promotion,148
E00951,POS002,G3,2022-10-24,2022-10-24,,2025-12-31,Initial Assignment,1164
E00951,POS002,G4,2022-10-24,2026-01-01,,,Normal Promotion,31
E00952,POS001,G1,2019-01-03,2019-01-03,,2024-06-30,Initial Assignment,2005
E00952,POS001,G2,2019-01-03,2024-07-01,,,Normal Promotion,580
E00953,POS001,G2,2018-11-20,2018-11-20,2022-06-30,2022-06-30,Initial Assignment,1318
E00953,POS002,G3,2022-07-01,2022-07-01,2025-09-08,2025-09-08,Normal Promotion,1165
E00954,POS001,G1,2013-01-06,2013-01-06,2020-06-30,2017-12-31,Initial Assignment,1820
E00954,POS001,G2,2013-01-06,2018-01-01,2020-06-30,2020-06-30,Normal Promotion,911
E00954,POS002,G3,2020-07-01,2020-07-01,,2025-06-30,Early Promotion,1825
E00954,POS002,G4,2020-07-01,2025-07-01,,,Normal Promotion,215
E00955,POS002,G3,2017-04-16,2017-04-16,2023-09-10,2023-06-30,Initial Assignment,2266
E00955,POS002,G4,2017-04-16,2023-07-01,2023-09-10,2023-09-10,Late Promotion,71
E00956,POS001,G1,2014-02-10,2014-02-10,2014-08-11,2014-08-11,Initial Assignment,182
E00957,POS001,G2,2015-05-22,2015-05-22,2020-12-31,2020-12-31,Initial Assignment,2050
E00957,POS002,G3,2021-01-01,2021-01-01,2025-04-27,2025-04-27,Normal Promotion,1577
E00958,POS001,G1,2013-03-24,2013-03-24,2017-12-31,2015-12-31,Initial Assignment,1012
E00958,POS001,G2,2013-03-24,2016-01-01,2017-12-31,2017-12-31,Early Promotion,730
E00958,POS002,G3,2018-01-01,2018-01-01,2019-09-01,2019-09-01,Early Promotion,608
E00959,POS002,G4,2011-12-27,2011-12-27,2013-12-28,2013-12-28,Initial Assignment,732
E00960,POS001,G2,2016-06-30,2016-06-30,2020-06-30,2020-06-30,Initial Assignment,1461
E00960,POS002,G3,2020-07-01,2020-07-01,,2024-12-31,Normal Promotion,1644
E00960,POS002,G4,2020-07-01,2025-01-01,,,Normal Promotion,396
E00961,POS001,G2,2023-06-25,2023-06-25,2024-03-02,2024-03-02,Initial Assignment,251
E00962,POS001,G2,2019-12-21,2019-12-21,2024-12-31,2024-12-31,Initial Assignment,1837
E00962,POS002,G3,2025-01-01,2025-01-01,,,Normal Promotion,396
E00963,POS001,G1,2012-08-23,2012-08-23,2022-06-30,2017-06-30,Initial Assignment,1772
E00963,POS001,G2,2012-08-23,2017-07-01,2022-06-30,2022-06-30,Normal Promotion,1825
E00963,POS002,G3,2022-07-01,2022-07-01,2022-10-19,2022-10-19,Normal Promotion,110
E00964,POS002,G3,2022-07-23,2022-07-23,,,Initial Assignment,1289
E00965,POS001,G1,2018-09-11,2018-09-11,2025-07-30,2020-12-31,Initial Assignment,842
E00965,POS001,G2,2018-09-11,2021-01-01,2025-07-30,2025-07-30,Early Promotion,1671
E00966,POS002,G3,2021-08-02,2021-08-02,2024-04-23,2024-04-23,Initial Assignment,995
E00967,POS001,G1,2023-05-22,2023-05-22,,,Initial Assignment,986
E00968,POS002,G3,2022-09-15,2022-09-15,2025-06-27,2025-06-27,Initial Assignment,1016
E00969,POS001,G1,2022-02-16,2022-02-16,,2025-06-30,Initial Assignment,1230
E00969,POS001,G2,2022-02-16,2025-07-01,,,Normal Promotion,215
E00970,POS003,G5,2019-11-11,2019-11-11,2025-12-31,2022-06-30,Initial Assignment,962
E00970,POS003,G6,2019-11-11,2022-07-01,2025-12-31,2025-12-31,Early Promotion,1279
E00970,POS004,G7,2026-01-01,2026-01-01,,,Normal Promotion,31
E00971,POS002,G3,2025-10-28,2025-10-28,,,Initial Assignment,96
E00972,POS001,G2,2020-05-07,2020-05-07,2022-12-31,2022-12-31,Initial Assignment,968
E00972,POS002,G3,2023-01-01,2023-01-01,,2025-12-31,Early Promotion,1095
E00972,POS002,G4,2023-01-01,2026-01-01,,,Early Promotion,31
E00973,POS001,G1,2017-07-27,2017-07-27,,2023-12-31,Initial Assignment,2348
E00973,POS001,G2,2017-07-27,2024-01-01,,,Late Promotion,762
E00974,POS001,G1,2016-01-26,2016-01-26,2018-01-23,2018-01-23,Initial Assignment,728
E00975,POS001,G1,2024-12-02,2024-12-02,2025-04-23,2025-04-23,Initial Assignment,142
E00976,POS001,G2,2016-01-10,2016-01-10,2018-12-31,2018-12-31,Initial Assignment,1086
E00976,POS002,G3,2019-01-01,2019-01-01,2024-12-31,2021-12-31,Early Promotion,1095
E00976,POS002,G4,2019-01-01,2022-01-01,2024-12-31,2024-12-31,Early Promotion,1095
E00976,POS003,G5,2025-01-01,2025-01-01,2025-06-02,2025-06-02,Normal Promotion,152
E00977,POS001,G1,2019-08-01,2019-08-01,,2023-06-30,Initial Assignment,1429
E00977,POS001,G2,2019-08-01,2023-07-01,,,Normal Promotion,946
E00978,POS002,G3,2018-02-07,2018-02-07,2022-10-16,2022-06-30,Initial Assignment,1604
E00978,POS002,G4,2018-02-07,2022-07-01,2022-10-16,2022-10-16,Normal Promotion,107
E00979,POS001,G1,2017-04-24,2017-04-24,2024-02-18,2023-06-30,Initial Assignment,2258
E00979,POS001,G2,2017-04-24,2023-07-01,2024-02-18,2024-02-18,Late Promotion,232
E00980,POS001,G1,2017-05-24,2017-05-24,2019-01-28,2019-01-28,Initial Assignment,614
E00981,POS001,G2,2021-06-20,2021-06-20,2026-01-02,2026-01-02,Initial Assignment,1657
E00982,POS001,G2,2023-08-15,2023-08-15,,,Initial Assignment,901
E00983,POS001,G2,2018-01-01,2018-01-01,2020-12-31,2020-12-31,Initial Assignment,1095
E00983,POS002,G3,2021-01-01,2021-01-01,2024-08-13,2024-08-13,Normal Promotion,1320
E00984,POS001,G2,2011-07-12,2011-07-12,2015-09-08,2015-09-08,Initial Assignment,1519
E00985,POS001,G1,2011-09-13,2011-09-13,2024-06-30,2018-06-30,Initial Assignment,2482
E00985,POS001,G2,2011-09-13,2018-07-01,2024-06-30,2024-06-30,Late Promotion,2191
E00985,POS002,G3,2024-07-01,2024-07-01,2025-10-04,2025-10-04,Late Promotion,460
E00986,POS001,G1,2016-01-11,2016-01-11,2023-07-04,2020-06-30,Initial Assignment,1632
E00986,POS001,G2,2016-01-11,2020-07-01,2023-07-04,2023-07-04,Normal Promotion,1098
E00987,POS001,G1,2014-12-06,2014-12-06,2020-09-27,2018-06-30,Initial Assignment,1302
E00987,POS001,G2,2014-12-06,2018-07-01,2020-09-27,2020-09-27,Normal Promotion,819
E00988,POS002,G3,2011-06-22,2011-06-22,2017-06-26,2016-12-31,Initial Assignment,2019
E00988,POS002,G4,2011-06-22,2017-01-01,2017-06-26,2017-06-26,Normal Promotion,176
E00989,POS001,G2,2016-10-30,2016-10-30,2018-10-16,2018-10-16,Initial Assignment,716
E00990,POS002,G3,2024-04-29,2024-04-29,,,Initial Assignment,643
E00991,POS001,G1,2015-01-05,2015-01-05,2019-12-31,2017-12-31,Initial Assignment,1091
E00991,POS001,G2,2015-01-05,2018-01-01,2019-12-31,2019-12-31,Normal Promotion,729
E00991,POS002,G3,2020-01-01,2020-01-01,,2022-06-30,Early Promotion,911
E00991,POS002,G4,2020-01-01,2022-07-01,,,Early Promotion,1311
E00992,POS002,G3,2013-02-04,2013-02-04,2020-11-11,2017-06-30,Initial Assignment,1607
E00992,POS002,G4,2013-02-04,2017-07-01,2020-11-11,2020-11-11,Normal Promotion,1229
E00993,POS002,G3,2024-10-24,2024-10-24,,,Initial Assignment,465
E00994,POS001,G1,2024-08-28,2024-08-28,,,Initial Assignment,522
E00995,POS001,G1,2014-04-19,2014-04-19,2020-06-30,2017-06-30,Initial Assignment,1168
E00995,POS001,G2,2014-04-19,2017-07-01,2020-06-30,2020-06-30,Normal Promotion,1095
E00995,POS002,G3,2020-07-01,2020-07-01,2024-07-19,2024-07-19,Normal Promotion,1479
E00996,POS001,G1,2014-07-26,2014-07-26,2016-03-10,2016-03-10,Initial Assignment,593
E00997,POS001,G2,2011-10-13,2011-10-13,2017-06-30,2017-06-30,Initial Assignment,2087
E00997,POS002,G3,2017-07-01,2017-07-01,,2021-06-30,Normal Promotion,1460
E00997,POS002,G4,2017-07-01,2021-07-01,,,Normal Promotion,1676
E00998,POS001,G2,2013-04-18,2013-04-18,2018-07-13,2018-07-13,Initial Assignment,1912
E00999,POS001,G2,2023-03-04,2023-03-04,,,Initial Assignment,1065
E01000,POS001,G1,2018-02-03,2018-02-03,2022-06-01,2022-06-01,Initial Assignment,1579
