EMP_ID,EVAL_TIME,EVAL_YEAR,MODIFIED_SCORE,YEAR_AVERAGE_SCORE
E00384,2025-상반기,2025년,49.15,49.15
E00386,2022-상반기,2022년,62.74,66.37
E00386,2022-하반기,2022년,70.0,66.37
E00386,2023-상반기,2023년,46.82,45.0
E00386,2023-하반기,2023년,43.18,45.0
E00386,2024-상반기,2024년,41.7,61.1
E00386,2024-하반기,2024년,80.5,61.1
E00386,2025-상반기,2025년,90.74,90.74
E00387,2021-상반기,2021년,89.88,79.94
E00387,2021-하반기,2021년,70.0,79.94
E00387,2022-상반기,2022년,76.15,73.08
E00387,2022-하반기,2022년,70.0,73.08
E00387,2023-상반기,2023년,67.1,62.61
E00387,2023-하반기,2023년,58.12,62.61
E00387,2024-상반기,2024년,53.2,52.49
E00387,2024-하반기,2024년,51.78,52.49
E00387,2025-상반기,2025년,55.78,55.78
E00388,2021-상반기,2021년,47.26,55.63
E00388,2021-하반기,2021년,64.0,55.63
E00388,2022-상반기,2022년,63.64,69.82
E00388,2022-하반기,2022년,76.0,69.82
E00388,2023-상반기,2023년,73.0,83.6
E00388,2023-하반기,2023년,94.2,83.6
E00388,2024-상반기,2024년,100.0,92.95
E00388,2024-하반기,2024년,85.9,92.95
E00388,2025-상반기,2025년,58.14,58.14
E00389,2025-상반기,2025년,34.4,34.4
E00390,2021-상반기,2021년,68.76,61.88
E00390,2021-하반기,2021년,55.0,61.88
E00390,2022-상반기,2022년,96.25,90.62
E00390,2022-하반기,2022년,85.0,90.62
E00390,2023-상반기,2023년,89.6,88.54
E00390,2023-하반기,2023년,87.47,88.54
E00390,2024-상반기,2024년,78.86,76.12
E00390,2024-하반기,2024년,73.37,76.12
E00390,2025-상반기,2025년,76.3,76.3
E00391,2021-상반기,2021년,84.66,87.83
E00391,2021-하반기,2021년,91.0,87.83
E00391,2022-상반기,2022년,71.23,78.12
E00391,2022-하반기,2022년,85.0,78.12
E00391,2023-상반기,2023년,73.85,68.63
E00391,2023-하반기,2023년,63.42,68.63
E00391,2024-상반기,2024년,77.3,82.33
E00391,2024-하반기,2024년,87.36,82.33
E00391,2025-상반기,2025년,72.85,72.85
E00392,2021-상반기,2021년,86.55,82.78
E00392,2021-하반기,2021년,79.0,82.78
E00392,2022-상반기,2022년,60.91,54.2
E00392,2022-하반기,2022년,47.5,54.2
E00392,2023-상반기,2023년,87.28,92.76
E00392,2023-하반기,2023년,98.24,92.76
E00392,2024-상반기,2024년,89.4,89.4
E00393,2025-상반기,2025년,42.0,42.0
E00394,2021-상반기,2021년,49.8,56.15
E00394,2021-하반기,2021년,62.5,56.15
E00394,2022-상반기,2022년,56.89,63.44
E00394,2022-하반기,2022년,70.0,63.44
E00394,2023-상반기,2023년,70.68,69.0
E00394,2023-하반기,2023년,67.32,69.0
E00394,2024-상반기,2024년,48.85,47.28
E00394,2024-하반기,2024년,45.7,47.28
E00394,2025-상반기,2025년,91.44,91.44
E00395,2022-하반기,2022년,61.0,61.0
E00395,2023-상반기,2023년,64.5,74.78
E00395,2023-하반기,2023년,85.06,74.78
E00395,2024-상반기,2024년,83.32,78.48
E00395,2024-하반기,2024년,73.64,78.48
E00395,2025-상반기,2025년,64.0,64.0
E00396,2021-상반기,2021년,43.9,64.45
E00396,2021-하반기,2021년,85.0,64.45
E00396,2022-상반기,2022년,46.92,55.46
E00396,2022-하반기,2022년,64.0,55.46
E00396,2023-상반기,2023년,45.36,54.34
E00396,2023-하반기,2023년,63.33,54.34
E00396,2024-상반기,2024년,63.05,61.3
E00396,2024-하반기,2024년,59.56,61.3
E00396,2025-상반기,2025년,78.71,78.71
E00397,2024-상반기,2024년,61.24,37.96
E00397,2024-하반기,2024년,14.67,37.96
E00397,2025-상반기,2025년,13.55,13.55
E00401,2021-상반기,2021년,14.32,34.66
E00401,2021-하반기,2021년,55.0,34.66
E00402,2021-상반기,2021년,44.88,57.44
E00402,2021-하반기,2021년,70.0,57.44
E00402,2022-상반기,2022년,85.48,81.49
E00402,2022-하반기,2022년,77.5,81.49
E00402,2023-상반기,2023년,83.32,80.87
E00402,2023-하반기,2023년,78.42,80.87
E00402,2024-상반기,2024년,96.0,88.87
E00402,2024-하반기,2024년,81.74,88.87
E00402,2025-상반기,2025년,79.92,79.92
E00404,2024-상반기,2024년,48.26,45.02
E00404,2024-하반기,2024년,41.78,45.02
E00404,2025-상반기,2025년,60.28,60.28
E00405,2024-상반기,2024년,32.8,31.38
E00405,2024-하반기,2024년,29.95,31.38
E00405,2025-상반기,2025년,24.46,24.46
E00406,2021-상반기,2021년,84.4,74.2
E00406,2021-하반기,2021년,64.0,74.2
E00406,2022-상반기,2022년,73.45,67.97
E00406,2022-하반기,2022년,62.5,67.97
E00406,2023-상반기,2023년,91.6,84.6
E00406,2023-하반기,2023년,77.6,84.6
E00406,2024-상반기,2024년,72.75,72.88
E00406,2024-하반기,2024년,73.0,72.88
E00406,2025-상반기,2025년,78.9,78.9
E00408,2021-상반기,2021년,46.72,46.72
E00409,2021-상반기,2021년,92.24,81.12
E00409,2021-하반기,2021년,70.0,81.12
E00409,2022-상반기,2022년,63.42,62.21
E00409,2022-하반기,2022년,61.0,62.21
E00409,2023-상반기,2023년,48.25,35.62
E00409,2023-하반기,2023년,22.98,35.62
E00409,2024-상반기,2024년,15.1,52.72
E00409,2024-하반기,2024년,90.34,52.72
E00409,2025-상반기,2025년,88.0,88.0
E00412,2021-상반기,2021년,89.16,87.08
E00412,2021-하반기,2021년,85.0,87.08
E00412,2022-상반기,2022년,79.0,70.75
E00412,2022-하반기,2022년,62.5,70.75
E00412,2023-상반기,2023년,89.26,70.93
E00412,2023-하반기,2023년,52.6,70.93
E00412,2024-상반기,2024년,51.44,49.38
E00412,2024-하반기,2024년,47.32,49.38
E00412,2025-상반기,2025년,48.25,48.25
E00413,2021-상반기,2021년,69.6,80.3
E00413,2021-하반기,2021년,91.0,80.3
E00413,2022-상반기,2022년,77.44,81.22
E00413,2022-하반기,2022년,85.0,81.22
E00413,2023-상반기,2023년,79.4,77.12
E00413,2023-하반기,2023년,74.85,77.12
E00413,2024-상반기,2024년,87.16,79.75
E00413,2024-하반기,2024년,72.34,79.75
E00413,2025-상반기,2025년,46.68,46.68
E00414,2023-상반기,2023년,68.35,80.03
E00414,2023-하반기,2023년,91.7,80.03
E00414,2024-상반기,2024년,48.2,62.59
E00414,2024-하반기,2024년,76.98,62.59
E00414,2025-상반기,2025년,57.92,57.92
E00415,2021-상반기,2021년,48.65,69.82
E00415,2021-하반기,2021년,91.0,69.82
E00415,2022-상반기,2022년,71.83,78.41
E00415,2022-하반기,2022년,85.0,78.41
E00415,2023-상반기,2023년,72.8,70.23
E00415,2023-하반기,2023년,67.66,70.23
E00415,2024-상반기,2024년,56.29,73.6
E00415,2024-하반기,2024년,90.91,73.6
E00415,2025-상반기,2025년,64.6,64.6
E00417,2021-상반기,2021년,73.84,71.92
E00417,2021-하반기,2021년,70.0,71.92
E00417,2022-상반기,2022년,51.49,45.74
E00417,2022-하반기,2022년,40.0,45.74
E00418,2024-하반기,2024년,99.2,99.2
E00418,2025-상반기,2025년,90.55,90.55
E00419,2024-하반기,2024년,24.08,24.08
E00419,2025-상반기,2025년,45.8,45.8
E00420,2021-상반기,2021년,60.1,53.8
E00420,2021-하반기,2021년,47.5,53.8
E00420,2022-상반기,2022년,49.0,52.0
E00420,2022-하반기,2022년,55.0,52.0
E00420,2023-상반기,2023년,94.24,89.62
E00420,2023-하반기,2023년,85.0,89.62
E00420,2024-상반기,2024년,70.6,61.71
E00420,2024-하반기,2024년,52.82,61.71
E00420,2025-상반기,2025년,72.14,72.14
E00421,2021-상반기,2021년,63.66,66.83
E00421,2021-하반기,2021년,70.0,66.83
E00421,2022-상반기,2022년,77.02,77.26
E00421,2022-하반기,2022년,77.5,77.26
E00421,2023-상반기,2023년,80.6,80.92
E00421,2023-하반기,2023년,81.24,80.92
E00421,2024-상반기,2024년,27.58,28.7
E00421,2024-하반기,2024년,29.82,28.7
E00421,2025-상반기,2025년,92.12,92.12
E00422,2021-상반기,2021년,63.16,59.08
E00422,2021-하반기,2021년,55.0,59.08
E00422,2022-상반기,2022년,50.05,52.52
E00422,2022-하반기,2022년,55.0,52.52
E00422,2023-상반기,2023년,55.8,59.17
E00422,2023-하반기,2023년,62.54,59.17
E00425,2024-상반기,2024년,48.85,50.34
E00425,2024-하반기,2024년,51.84,50.34
E00426,2021-상반기,2021년,45.4,45.4
E00427,2021-상반기,2021년,72.3,74.15
E00427,2021-하반기,2021년,76.0,74.15
E00427,2022-상반기,2022년,57.28,57.28
E00428,2024-상반기,2024년,61.74,55.32
E00428,2024-하반기,2024년,48.9,55.32
E00428,2025-상반기,2025년,74.25,74.25
E00429,2021-상반기,2021년,43.06,56.53
E00429,2021-하반기,2021년,70.0,56.53
E00429,2022-상반기,2022년,54.46,54.73
E00429,2022-하반기,2022년,55.0,54.73
E00429,2023-상반기,2023년,66.94,69.73
E00429,2023-하반기,2023년,72.52,69.73
E00429,2024-상반기,2024년,93.45,70.56
E00429,2024-하반기,2024년,47.68,70.56
E00429,2025-상반기,2025년,50.0,50.0
E00430,2021-하반기,2021년,55.0,55.0
E00430,2022-상반기,2022년,67.75,65.88
E00430,2022-하반기,2022년,64.0,65.88
E00430,2023-상반기,2023년,45.5,40.21
E00430,2023-하반기,2023년,34.92,40.21
E00430,2024-상반기,2024년,46.95,41.35
E00430,2024-하반기,2024년,35.75,41.35
E00430,2025-상반기,2025년,42.22,42.22
E00433,2023-하반기,2023년,62.4,62.4
E00433,2024-상반기,2024년,62.56,58.75
E00433,2024-하반기,2024년,54.94,58.75
E00433,2025-상반기,2025년,64.14,64.14
E00436,2021-상반기,2021년,52.95,65.22
E00436,2021-하반기,2021년,77.5,65.22
E00436,2022-상반기,2022년,80.53,67.76
E00436,2022-하반기,2022년,55.0,67.76
E00436,2023-상반기,2023년,96.14,95.07
E00436,2023-하반기,2023년,94.0,95.07
E00436,2024-상반기,2024년,82.86,79.61
E00436,2024-하반기,2024년,76.36,79.61
E00436,2025-상반기,2025년,43.36,43.36
E00438,2021-상반기,2021년,81.02,79.26
E00438,2021-하반기,2021년,77.5,79.26
E00438,2022-상반기,2022년,80.05,79.53
E00438,2022-하반기,2022년,79.0,79.53
E00438,2023-상반기,2023년,78.9,85.85
E00438,2023-하반기,2023년,92.8,85.85
E00438,2024-상반기,2024년,87.2,91.98
E00438,2024-하반기,2024년,96.76,91.98
E00438,2025-상반기,2025년,77.12,77.12
E00439,2021-상반기,2021년,49.44,59.72
E00439,2021-하반기,2021년,70.0,59.72
E00439,2022-상반기,2022년,58.84,64.42
E00439,2022-하반기,2022년,70.0,64.42
E00439,2023-상반기,2023년,43.46,46.93
E00439,2023-하반기,2023년,50.4,46.93
E00439,2024-상반기,2024년,98.5,93.13
E00439,2024-하반기,2024년,87.76,93.13
E00439,2025-상반기,2025년,49.24,49.24
E00440,2021-상반기,2021년,46.65,62.82
E00440,2021-하반기,2021년,79.0,62.82
E00440,2022-상반기,2022년,57.1,57.1
E00441,2023-상반기,2023년,52.85,50.22
E00441,2023-하반기,2023년,47.6,50.22
E00442,2021-상반기,2021년,47.36,66.18
E00442,2021-하반기,2021년,85.0,66.18
E00442,2022-상반기,2022년,68.62,76.81
E00442,2022-하반기,2022년,85.0,76.81
E00442,2023-상반기,2023년,37.7,43.8
E00442,2023-하반기,2023년,49.9,43.8
E00442,2024-상반기,2024년,51.58,58.44
E00442,2024-하반기,2024년,65.3,58.44
E00442,2025-상반기,2025년,95.76,95.76
E00443,2021-상반기,2021년,41.2,55.6
E00443,2021-하반기,2021년,70.0,55.6
E00443,2022-상반기,2022년,61.03,61.76
E00443,2022-하반기,2022년,62.5,61.76
E00443,2023-상반기,2023년,42.7,49.13
E00443,2023-하반기,2023년,55.56,49.13
E00445,2024-하반기,2024년,74.72,74.72
E00445,2025-상반기,2025년,53.45,53.45
E00446,2021-상반기,2021년,76.22,73.11
E00446,2021-하반기,2021년,70.0,73.11
E00446,2022-상반기,2022년,72.31,71.16
E00446,2022-하반기,2022년,70.0,71.16
E00446,2023-상반기,2023년,69.05,65.58
E00446,2023-하반기,2023년,62.12,65.58
E00446,2024-상반기,2024년,68.22,63.96
E00446,2024-하반기,2024년,59.7,63.96
E00446,2025-상반기,2025년,63.81,63.81
E00447,2021-하반기,2021년,40.0,40.0
E00447,2022-상반기,2022년,82.06,83.53
E00447,2022-하반기,2022년,85.0,83.53
E00447,2023-상반기,2023년,49.14,42.59
E00447,2023-하반기,2023년,36.04,42.59
E00447,2024-상반기,2024년,34.15,45.36
E00447,2024-하반기,2024년,56.56,45.36
E00447,2025-상반기,2025년,41.68,41.68
E00448,2022-상반기,2022년,63.72,66.86
E00448,2022-하반기,2022년,70.0,66.86
E00448,2023-상반기,2023년,68.1,72.99
E00448,2023-하반기,2023년,77.88,72.99
E00448,2024-상반기,2024년,87.9,91.41
E00448,2024-하반기,2024년,94.92,91.41
E00448,2025-상반기,2025년,96.4,96.4
E00449,2021-상반기,2021년,53.44,53.44
E00451,2021-상반기,2021년,92.55,84.28
E00451,2021-하반기,2021년,76.0,84.28
E00451,2022-상반기,2022년,80.83,78.41
E00451,2022-하반기,2022년,76.0,78.41
E00451,2023-상반기,2023년,76.65,62.44
E00451,2023-하반기,2023년,48.22,62.44
E00451,2024-상반기,2024년,47.58,53.64
E00451,2024-하반기,2024년,59.7,53.64
E00451,2025-상반기,2025년,50.74,50.74
E00452,2021-상반기,2021년,80.78,82.89
E00452,2021-하반기,2021년,85.0,82.89
E00452,2022-상반기,2022년,74.8,72.4
E00452,2022-하반기,2022년,70.0,72.4
E00452,2023-상반기,2023년,86.8,92.56
E00452,2023-하반기,2023년,98.32,92.56
E00452,2024-상반기,2024년,86.18,80.26
E00452,2024-하반기,2024년,74.34,80.26
E00452,2025-상반기,2025년,77.38,77.38
E00453,2021-상반기,2021년,73.1,71.55
E00453,2021-하반기,2021년,70.0,71.55
E00453,2022-상반기,2022년,61.18,54.34
E00453,2022-하반기,2022년,47.5,54.34
E00453,2023-상반기,2023년,58.62,45.43
E00453,2023-하반기,2023년,32.24,45.43
E00453,2024-상반기,2024년,42.1,43.67
E00453,2024-하반기,2024년,45.24,43.67
E00454,2022-하반기,2022년,46.0,46.0
E00454,2023-상반기,2023년,59.05,53.3
E00454,2023-하반기,2023년,47.54,53.3
E00454,2024-상반기,2024년,51.9,51.3
E00454,2024-하반기,2024년,50.7,51.3
E00454,2025-상반기,2025년,61.74,61.74
E00455,2021-상반기,2021년,55.22,55.22
E00456,2022-상반기,2022년,67.63,68.82
E00456,2022-하반기,2022년,70.0,68.82
E00456,2023-상반기,2023년,55.64,56.47
E00456,2023-하반기,2023년,57.3,56.47
E00456,2024-상반기,2024년,74.7,82.91
E00456,2024-하반기,2024년,91.12,82.91
E00456,2025-상반기,2025년,88.54,88.54
E00458,2021-상반기,2021년,80.7,67.85
E00458,2021-하반기,2021년,55.0,67.85
E00458,2022-상반기,2022년,74.23,72.12
E00458,2022-하반기,2022년,70.0,72.12
E00458,2023-상반기,2023년,85.48,78.19
E00458,2023-하반기,2023년,70.9,78.19
E00458,2024-상반기,2024년,58.6,55.6
E00458,2024-하반기,2024년,52.6,55.6
E00458,2025-상반기,2025년,50.14,50.14
E00459,2021-상반기,2021년,90.04,95.02
E00459,2021-하반기,2021년,100.0,95.02
E00459,2022-상반기,2022년,94.0,89.5
E00459,2022-하반기,2022년,85.0,89.5
E00459,2023-상반기,2023년,56.4,66.44
E00459,2023-하반기,2023년,76.49,66.44
E00459,2024-상반기,2024년,74.94,65.52
E00459,2024-하반기,2024년,56.1,65.52
E00459,2025-상반기,2025년,24.85,24.85
E00461,2021-상반기,2021년,54.04,50.02
E00461,2021-하반기,2021년,46.0,50.02
E00461,2022-상반기,2022년,46.3,50.65
E00461,2022-하반기,2022년,55.0,50.65
E00461,2023-상반기,2023년,53.52,53.52
E00462,2021-상반기,2021년,70.15,74.58
E00462,2021-하반기,2021년,79.0,74.58
E00462,2022-상반기,2022년,83.02,76.51
E00462,2022-하반기,2022년,70.0,76.51
E00462,2023-상반기,2023년,74.72,72.1
E00462,2023-하반기,2023년,69.48,72.1
E00462,2024-상반기,2024년,70.65,70.65
E00463,2021-상반기,2021년,67.96,68.98
E00463,2021-하반기,2021년,70.0,68.98
E00463,2022-상반기,2022년,71.16,70.58
E00463,2022-하반기,2022년,70.0,70.58
E00463,2023-상반기,2023년,92.98,95.17
E00463,2023-하반기,2023년,97.36,95.17
E00463,2024-상반기,2024년,79.22,71.71
E00463,2024-하반기,2024년,64.2,71.71
E00463,2025-상반기,2025년,68.42,68.42
E00464,2021-상반기,2021년,71.75,67.88
E00464,2021-하반기,2021년,64.0,67.88
E00464,2022-상반기,2022년,79.0,70.0
E00464,2022-하반기,2022년,61.0,70.0
E00464,2023-상반기,2023년,75.54,71.62
E00464,2023-하반기,2023년,67.7,71.62
E00464,2024-상반기,2024년,65.6,66.19
E00464,2024-하반기,2024년,66.78,66.19
E00464,2025-상반기,2025년,62.4,62.4
E00465,2023-상반기,2023년,39.98,37.78
E00465,2023-하반기,2023년,35.59,37.78
E00465,2024-상반기,2024년,35.59,52.5
E00465,2024-하반기,2024년,69.4,52.5
E00465,2025-상반기,2025년,58.08,58.08
E00466,2021-상반기,2021년,82.34,68.67
E00466,2021-하반기,2021년,55.0,68.67
E00466,2022-상반기,2022년,59.02,57.01
E00466,2022-하반기,2022년,55.0,57.01
E00466,2023-상반기,2023년,77.44,75.5
E00466,2023-하반기,2023년,73.55,75.5
E00467,2024-상반기,2024년,27.6,50.13
E00467,2024-하반기,2024년,72.66,50.13
E00467,2025-상반기,2025년,45.7,45.7
E00468,2021-상반기,2021년,67.2,76.1
E00468,2021-하반기,2021년,85.0,76.1
E00468,2022-상반기,2022년,62.38,66.19
E00468,2022-하반기,2022년,70.0,66.19
E00468,2023-상반기,2023년,50.45,45.03
E00468,2023-하반기,2023년,39.6,45.03
E00468,2024-상반기,2024년,38.66,37.58
E00468,2024-하반기,2024년,36.5,37.58
E00468,2025-상반기,2025년,41.8,41.8
E00469,2023-하반기,2023년,22.45,22.45
E00469,2024-상반기,2024년,28.85,39.78
E00469,2024-하반기,2024년,50.7,39.78
E00470,2022-상반기,2022년,65.35,63.18
E00470,2022-하반기,2022년,61.0,63.18
E00470,2023-상반기,2023년,62.66,61.73
E00470,2023-하반기,2023년,60.8,61.73
E00470,2024-상반기,2024년,56.72,54.91
E00470,2024-하반기,2024년,53.1,54.91
E00470,2025-상반기,2025년,71.64,71.64
E00471,2021-상반기,2021년,71.6,70.8
E00471,2021-하반기,2021년,70.0,70.8
E00471,2022-상반기,2022년,54.85,58.68
E00471,2022-하반기,2022년,62.5,58.68
E00471,2023-상반기,2023년,58.78,64.53
E00471,2023-하반기,2023년,70.28,64.53
E00471,2024-상반기,2024년,55.31,64.7
E00471,2024-하반기,2024년,74.1,64.7
E00472,2021-상반기,2021년,77.85,73.92
E00472,2021-하반기,2021년,70.0,73.92
E00472,2022-상반기,2022년,76.48,73.24
E00472,2022-하반기,2022년,70.0,73.24
E00472,2023-상반기,2023년,96.7,92.4
E00472,2023-하반기,2023년,88.1,92.4
E00472,2024-상반기,2024년,91.84,95.06
E00472,2024-하반기,2024년,98.28,95.06
E00472,2025-상반기,2025년,82.4,82.4
E00473,2024-상반기,2024년,60.75,51.22
E00473,2024-하반기,2024년,41.7,51.22
E00474,2021-상반기,2021년,42.0,51.5
E00474,2021-하반기,2021년,61.0,51.5
E00474,2022-상반기,2022년,89.77,84.38
E00474,2022-하반기,2022년,79.0,84.38
E00474,2023-상반기,2023년,88.95,77.25
E00474,2023-하반기,2023년,65.55,77.25
E00474,2024-상반기,2024년,73.5,74.3
E00474,2024-하반기,2024년,75.1,74.3
E00474,2025-상반기,2025년,62.84,62.84
E00476,2024-하반기,2024년,56.24,56.24
E00476,2025-상반기,2025년,61.3,61.3
E00477,2022-상반기,2022년,61.15,58.08
E00477,2022-하반기,2022년,55.0,58.08
E00477,2023-상반기,2023년,58.24,54.64
E00477,2023-하반기,2023년,51.04,54.64
E00477,2024-상반기,2024년,48.38,52.15
E00477,2024-하반기,2024년,55.92,52.15
E00478,2021-상반기,2021년,49.86,52.43
E00478,2021-하반기,2021년,55.0,52.43
E00478,2022-상반기,2022년,50.34,50.34
E00479,2021-상반기,2021년,83.46,80.48
E00479,2021-하반기,2021년,77.5,80.48
E00479,2022-상반기,2022년,94.93,89.96
E00479,2022-하반기,2022년,85.0,89.96
E00479,2023-상반기,2023년,91.64,86.69
E00479,2023-하반기,2023년,81.74,86.69
E00479,2024-상반기,2024년,71.36,80.16
E00479,2024-하반기,2024년,88.95,80.16
E00479,2025-상반기,2025년,87.45,87.45
E00480,2021-상반기,2021년,95.55,82.78
E00480,2021-하반기,2021년,70.0,82.78
E00480,2022-상반기,2022년,85.0,77.5
E00480,2022-하반기,2022년,70.0,77.5
E00480,2023-상반기,2023년,94.52,91.57
E00480,2023-하반기,2023년,88.62,91.57
E00480,2024-상반기,2024년,84.3,79.8
E00480,2024-하반기,2024년,75.3,79.8
E00480,2025-상반기,2025년,62.15,62.15
E00481,2024-하반기,2024년,70.65,70.65
E00481,2025-상반기,2025년,61.84,61.84
E00482,2023-상반기,2023년,46.7,44.72
E00482,2023-하반기,2023년,42.74,44.72
E00482,2024-상반기,2024년,31.86,42.88
E00482,2024-하반기,2024년,53.9,42.88
E00482,2025-상반기,2025년,41.7,41.7
E00483,2021-상반기,2021년,52.15,49.08
E00483,2021-하반기,2021년,46.0,49.08
E00483,2022-상반기,2022년,42.49,41.24
E00483,2022-하반기,2022년,40.0,41.24
E00483,2023-상반기,2023년,49.96,49.96
E00485,2025-상반기,2025년,29.26,29.26
E00486,2021-상반기,2021년,93.92,86.46
E00486,2021-하반기,2021년,79.0,86.46
E00486,2022-상반기,2022년,78.58,74.29
E00486,2022-하반기,2022년,70.0,74.29
E00486,2023-상반기,2023년,89.55,89.34
E00486,2023-하반기,2023년,89.14,89.34
E00486,2024-상반기,2024년,81.3,82.68
