EMP_ID,EVAL_TIME,EVAL_SYS_ID,ORIGINAL_SCORE
E00256,2022-상반기,ES005,B
E00036,2022-상반기,ES005,C
E00379,2022-상반기,ES005,C
E00159,2022-상반기,ES005,C
E00456,2022-상반기,ES005,B
E00832,2022-상반기,ES005,A
E00132,2022-상반기,ES005,B
E00026,2022-상반기,ES005,C
E00816,2022-상반기,ES005,B
E00293,2022-상반기,ES005,A
E00022,2022-상반기,ES005,B
E00901,2022-상반기,ES005,C
E00532,2022-상반기,ES005,B
E00927,2022-상반기,ES005,A
E00610,2022-상반기,ES005,B
E00720,2022-상반기,ES005,B
E00895,2022-상반기,ES005,B
E00014,2022-상반기,ES005,B
E00042,2022-상반기,ES005,B
E00200,2022-상반기,ES005,A
E00638,2022-상반기,ES005,A
E00479,2022-상반기,ES005,A
E00533,2022-상반기,ES005,A
E00279,2022-상반기,ES005,D
E00318,2022-상반기,ES005,C
E00637,2022-상반기,ES005,B
E00848,2022-상반기,ES005,B
E00643,2022-상반기,ES005,C
E00508,2022-상반기,ES005,B
E00838,2022-상반기,ES005,D
E00879,2022-상반기,ES005,D
E00711,2022-상반기,ES005,B
E00137,2022-상반기,ES005,S
E00121,2022-상반기,ES005,B
E00299,2022-상반기,ES005,B
E00027,2022-상반기,ES005,C
E00593,2022-상반기,ES005,C
E00562,2022-상반기,ES005,C
E00474,2022-상반기,ES005,A
E00579,2022-상반기,ES005,A
E00234,2022-상반기,ES005,C
E00375,2022-상반기,ES005,S
E00198,2022-상반기,ES005,A
E00748,2022-상반기,ES005,B
E00079,2022-상반기,ES005,B
E00322,2022-상반기,ES005,A
E00466,2022-상반기,ES005,C
E00390,2022-상반기,ES005,S
E00721,2022-상반기,ES005,B
E00530,2022-상반기,ES005,B
E00778,2022-상반기,ES005,A
E00507,2022-상반기,ES005,B
E00531,2022-상반기,ES005,A
E00754,2022-상반기,ES005,C
E00624,2022-상반기,ES005,S
E00272,2022-상반기,ES005,B
E00387,2022-상반기,ES005,B
E00524,2022-상반기,ES005,A
E00885,2022-상반기,ES005,B
E00468,2022-상반기,ES010,62.2
E00933,2022-상반기,ES010,99.0
E00870,2022-상반기,ES010,56.9
E00692,2022-상반기,ES010,100
E00422,2022-상반기,ES010,58.5
E00568,2022-상반기,ES010,46.0
E00622,2022-상반기,ES010,50.4
E00824,2022-상반기,ES010,58.0
E00384,2022-상반기,ES010,28.5
E00262,2022-상반기,ES010,90.6
E00357,2022-상반기,ES010,100
E00253,2022-상반기,ES010,70.8
E00372,2022-상반기,ES010,59.1
E00083,2022-상반기,ES010,63.9
E00614,2022-상반기,ES010,57.6
E00985,2022-상반기,ES010,86.1
E00189,2022-상반기,ES010,100
E00537,2022-상반기,ES010,37.6
E00548,2022-상반기,ES010,54.1
E00997,2022-상반기,ES010,100
E00443,2022-상반기,ES010,40.1
E00562,2022-상반기,ES010,52.3
E00117,2022-상반기,ES010,68.0
E00192,2022-상반기,ES010,77.2
E00128,2022-상반기,ES010,40.1
E00653,2022-상반기,ES010,86.9
E00339,2022-상반기,ES010,45.8
E00892,2022-상반기,ES010,71.0
E00775,2022-상반기,ES010,71.1
E00632,2022-상반기,ES010,55.0
E00535,2022-상반기,ES010,82.8
E00509,2022-상반기,ES010,88.2
E00263,2022-상반기,ES010,53.4
E00168,2022-상반기,ES010,53.2
E00832,2022-상반기,ES010,98.7
E00474,2022-상반기,ES010,85.9
E00132,2022-상반기,ES010,88.9
E00500,2022-상반기,ES010,73.6
E00784,2022-상반기,ES010,51.1
E00166,2022-상반기,ES010,51.0
E00963,2022-상반기,ES010,53.0
E00157,2022-상반기,ES010,83.2
E00020,2022-상반기,ES010,64.4
E00026,2022-상반기,ES010,34.5
E00759,2022-상반기,ES010,87.0
E00331,2022-상반기,ES010,60.5
E00579,2022-상반기,ES010,92.2
E00233,2022-상반기,ES010,100
E00816,2022-상반기,ES010,77.9
E00903,2022-상반기,ES010,61.8
E00234,2022-상반기,ES010,27.1
E00293,2022-상반기,ES010,69.4
E00561,2022-상반기,ES010,66.7
E00954,2022-상반기,ES010,34.1
E00065,2022-상반기,ES010,84.6
E00254,2022-상반기,ES010,55.8
E00718,2022-상반기,ES010,26.9
E00913,2022-상반기,ES010,45.2
E00646,2022-상반기,ES010,89.6
E00240,2022-상반기,ES010,50.2
E00486,2022-상반기,ES010,98.6
E00717,2022-상반기,ES010,71.1
E00375,2022-상반기,ES010,47.2
E00898,2022-상반기,ES010,88.9
E00298,2022-상반기,ES010,48.2
E00508,2022-상반기,ES010,73.5
E00541,2022-상반기,ES010,40.6
E00180,2022-상반기,ES010,56.9
E00499,2022-상반기,ES010,99.9
E00736,2022-상반기,ES010,85.5
E00811,2022-상반기,ES010,83.5
E00427,2022-상반기,ES010,60.7
E00596,2022-상반기,ES010,100
E00183,2022-상반기,ES010,29.1
E00440,2022-상반기,ES010,77.0
E00680,2022-상반기,ES010,34.7
E00022,2022-상반기,ES010,55.3
E00198,2022-상반기,ES010,55.7
E00352,2022-상반기,ES010,94.7
E00478,2022-상반기,ES010,54.6
E00306,2022-상반기,ES010,58.1
E00002,2022-상반기,ES010,82.6
E00688,2022-상반기,ES010,61.6
E00838,2022-상반기,ES010,34.3
E00748,2022-상반기,ES010,71.7
E00062,2022-상반기,ES010,68.6
E00483,2022-상반기,ES010,48.3
E00578,2022-상반기,ES010,65.7
E00893,2022-상반기,ES010,60.4
E00012,2022-상반기,ES010,45.8
E00242,2022-상반기,ES010,71.8
E00291,2022-상반기,ES010,28.2
E00569,2022-상반기,ES010,52.7
E00334,2022-상반기,ES010,100
E00555,2022-상반기,ES010,85.5
E00081,2022-상반기,ES010,63.1
E00324,2022-상반기,ES010,83.6
E00995,2022-상반기,ES010,52.3
E00732,2022-상반기,ES010,27.4
E00287,2022-상반기,ES010,63.8
E00745,2022-상반기,ES010,53.1
E00155,2022-상반기,ES010,100
E00367,2022-상반기,ES010,50.7
E00790,2022-상반기,ES010,71.9
E00320,2022-상반기,ES010,53.6
E00600,2022-상반기,ES010,52.1
E00518,2022-상반기,ES010,81.7
E00116,2022-상반기,ES010,71.1
E00193,2022-상반기,ES010,44.7
E00053,2022-상반기,ES010,36.8
E00796,2022-상반기,ES010,75.3
E00869,2022-상반기,ES010,64.6
E00057,2022-상반기,ES010,53.2
E00150,2022-상반기,ES010,59.2
E00304,2022-상반기,ES010,81.7
E00451,2022-상반기,ES010,91.1
E00079,2022-상반기,ES010,38.9
E00313,2022-상반기,ES010,100
E00576,2022-상반기,ES010,69.3
E00901,2022-상반기,ES010,35.6
E00991,2022-상반기,ES010,88.3
E00841,2022-상반기,ES010,61.2
E00356,2022-상반기,ES010,59.9
E00813,2022-상반기,ES010,74.4
E00249,2022-상반기,ES010,65.4
E00786,2022-상반기,ES010,87.6
E00648,2022-상반기,ES010,54.8
E00462,2022-상반기,ES010,63.4
E00814,2022-상반기,ES010,100
E00302,2022-상반기,ES010,40.7
E00453,2022-상반기,ES010,95.6
E00245,2022-상반기,ES010,40.1
E00355,2022-상반기,ES010,99.1
E00616,2022-상반기,ES010,43.6
E00024,2022-상반기,ES010,26.0
E00957,2022-상반기,ES010,29.5
E00223,2022-상반기,ES010,48.5
E00512,2022-상반기,ES010,77.5
E00127,2022-상반기,ES010,68.9
E00015,2022-상반기,ES010,42.5
E00794,2022-상반기,ES010,100
E00503,2022-상반기,ES010,97.7
E00322,2022-상반기,ES010,89.9
E00907,2022-상반기,ES010,85.3
E00552,2022-상반기,ES010,93.8
E00684,2022-상반기,ES010,62.9
E00743,2022-상반기,ES010,99.9
E00879,2022-상반기,ES010,61.5
E00829,2022-상반기,ES010,40.2
E00050,2022-상반기,ES010,49.3
E00753,2022-상반기,ES010,63.5
E00197,2022-상반기,ES010,33.4
E00466,2022-상반기,ES010,68.4
E00463,2022-상반기,ES010,72.9
E00773,2022-상반기,ES010,59.6
E00532,2022-상반기,ES010,78.4
E00812,2022-상반기,ES010,79.7
E00363,2022-상반기,ES010,57.3
E00976,2022-상반기,ES010,50.9
E00986,2022-상반기,ES010,59.7
E00342,2022-상반기,ES010,57.0
E00826,2022-상반기,ES010,68.5
E00281,2022-상반기,ES010,29.6
E00927,2022-상반기,ES010,95.9
E00068,2022-상반기,ES010,38.9
E00761,2022-상반기,ES010,35.1
E00860,2022-상반기,ES010,49.8
E00923,2022-상반기,ES010,13.1
E00114,2022-상반기,ES010,69.4
E00610,2022-상반기,ES010,61.1
E00376,2022-상반기,ES010,71.0
E00056,2022-상반기,ES010,61.7
E00439,2022-상반기,ES010,47.8
E00724,2022-상반기,ES010,42.7
E00960,2022-상반기,ES010,51.6
E00103,2022-상반기,ES010,100
E00390,2022-상반기,ES010,87.5
E00845,2022-상반기,ES010,62.1
E00381,2022-상반기,ES010,95.4
E00721,2022-상반기,ES010,64.0
E00609,2022-상반기,ES010,51.2
E00720,2022-상반기,ES010,85.1
E00070,2022-상반기,ES010,82.2
E00402,2022-상반기,ES010,86.6
E00171,2022-상반기,ES010,67.3
E00394,2022-상반기,ES010,61.3
E00780,2022-상반기,ES010,30.0
E00231,2022-상반기,ES010,24.4
E00530,2022-상반기,ES010,72.3
E00521,2022-상반기,ES010,64.3
E00526,2022-상반기,ES010,95.3
E00388,2022-상반기,ES010,63.8
E00309,2022-상반기,ES010,21.8
E00060,2022-상반기,ES010,92.7
E00211,2022-상반기,ES010,63.8
E00825,2022-상반기,ES010,51.5
E00878,2022-상반기,ES010,100
E00538,2022-상반기,ES010,44.5
E00353,2022-상반기,ES010,73.5
E00170,2022-상반기,ES010,99.3
E00335,2022-상반기,ES010,85.5
E00755,2022-상반기,ES010,37.9
E00493,2022-상반기,ES010,44.1
E00452,2022-상반기,ES010,82.0
E00605,2022-상반기,ES010,43.9
E00021,2022-상반기,ES010,57.0
E00932,2022-상반기,ES010,87.8
E00955,2022-상반기,ES010,57.4
E00031,2022-상반기,ES010,88.2
E00856,2022-상반기,ES010,53.0
E00979,2022-상반기,ES010,45.9
E00308,2022-상반기,ES010,72.3
E00707,2022-상반기,ES010,44.3
E00505,2022-상반기,ES010,45.9
E00274,2022-상반기,ES010,29.2
E00858,2022-상반기,ES010,56.6
E00778,2022-상반기,ES010,46.3
E00179,2022-상반기,ES010,85.4
E00368,2022-상반기,ES010,87.6
E00919,2022-상반기,ES010,54.5
E00235,2022-상반기,ES010,61.1
E00617,2022-상반기,ES010,75.1
E00382,2022-상반기,ES010,94.0
E00758,2022-상반기,ES010,41.1
E00007,2022-상반기,ES010,71.4
E00525,2022-상반기,ES010,93.1
E00973,2022-상반기,ES010,47.7
E00924,2022-상반기,ES010,65.2
E00585,2022-상반기,ES010,36.7
E00850,2022-상반기,ES010,40.9
E00030,2022-상반기,ES010,90.2
E00412,2022-상반기,ES010,100
E00076,2022-상반기,ES010,79.0
E00734,2022-상반기,ES010,61.0
E00839,2022-상반기,ES010,60.5
E00728,2022-상반기,ES010,91.3
E00522,2022-상반기,ES010,65.9
E00681,2022-상반기,ES010,81.4
E00374,2022-상반기,ES010,60.1
E00415,2022-상반기,ES010,61.1
E00697,2022-상반기,ES010,52.5
E00909,2022-상반기,ES010,36.0
E00807,2022-상반기,ES010,97.0
E00735,2022-상반기,ES010,56.9
E00236,2022-상반기,ES010,47.3
E00265,2022-상반기,ES010,83.9
E00073,2022-상반기,ES010,64.6
E00798,2022-상반기,ES010,46.1
E00140,2022-상반기,ES010,69.1
E00729,2022-상반기,ES010,80.4
E00983,2022-상반기,ES010,64.5
E00896,2022-상반기,ES010,100
E00711,2022-상반기,ES010,100
E00296,2022-상반기,ES010,78.9
E00895,2022-상반기,ES010,47.7
E00772,2022-상반기,ES010,43.0
E00844,2022-상반기,ES010,35.8
E01000,2022-상반기,ES010,46.9
E00413,2022-상반기,ES010,88.6
E00978,2022-상반기,ES010,96.8
E00597,2022-상반기,ES010,33.0
E00130,2022-상반기,ES010,62.1
E00177,2022-상반기,ES010,69.3
E00752,2022-상반기,ES010,100
E00039,2022-상반기,ES010,29.4
E00215,2022-상반기,ES010,79.4
E00014,2022-상반기,ES010,18.5
E00547,2022-상반기,ES010,90.2
E00497,2022-상반기,ES010,73.3
E00934,2022-상반기,ES010,92.3
E00225,2022-상반기,ES010,54.8
E00059,2022-상반기,ES010,46.9
E00700,2022-상반기,ES010,47.3
E00746,2022-상반기,ES010,79.8
E00013,2022-상반기,ES010,53.7
E00137,2022-상반기,ES010,90.0
E00725,2022-상반기,ES010,88.6
E00264,2022-상반기,ES010,58.6
E00301,2022-상반기,ES010,98.8
E00362,2022-상반기,ES010,44.3
E00797,2022-상반기,ES010,51.8
E00659,2022-상반기,ES010,53.3
E00360,2022-상반기,ES010,93.1
E00623,2022-상반기,ES010,42.5
E00260,2022-상반기,ES010,61.7
E00756,2022-상반기,ES010,100
E00726,2022-상반기,ES010,100
E00095,2022-상반기,ES010,52.8
E00625,2022-상반기,ES010,94.7
E00251,2022-상반기,ES010,70.0
E00801,2022-상반기,ES010,97.4
E00554,2022-상반기,ES010,71.7
E00040,2022-상반기,ES010,38.9
E00776,2022-상반기,ES010,86.9
E00396,2022-상반기,ES010,34.8
E00258,2022-상반기,ES010,72.1
E00208,2022-상반기,ES010,100
E00667,2022-상반기,ES010,67.6
E00337,2022-상반기,ES010,26.7
E00042,2022-상반기,ES010,72.0
E00854,2022-상반기,ES010,62.2
E00246,2022-상반기,ES010,86.4
E00882,2022-상반기,ES010,56.1
E00965,2022-상반기,ES010,76.2
E00511,2022-상반기,ES010,58.5
E00200,2022-상반기,ES010,100
E00266,2022-상반기,ES010,47.8
E00153,2022-상반기,ES010,49.3
E00889,2022-상반기,ES010,85.4
E00859,2022-상반기,ES010,78.1
E00259,2022-상반기,ES010,70.9
E00804,2022-상반기,ES010,39.7
E00953,2022-상반기,ES010,96.2
E00071,2022-상반기,ES010,70.1
E00594,2022-상반기,ES010,90.8
E00436,2022-상반기,ES010,55.1
E00507,2022-상반기,ES010,77.9
E00345,2022-상반기,ES010,36.8
E00908,2022-상반기,ES010,65.2
E00952,2022-상반기,ES010,35.4
E00248,2022-상반기,ES010,68.7
E00110,2022-상반기,ES010,59.2
E00855,2022-상반기,ES010,40.2
E00501,2022-상반기,ES010,69.9
E00782,2022-상반기,ES010,93.3
E00023,2022-상반기,ES010,60.8
E00303,2022-상반기,ES010,64.3
E00112,2022-상반기,ES010,71.6
E00392,2022-상반기,ES010,74.7
E00121,2022-상반기,ES010,36.4
E00877,2022-상반기,ES010,88.8
E00145,2022-상반기,ES010,84.0
E00406,2022-상반기,ES010,81.5
E00583,2022-상반기,ES010,51.0
E00641,2022-상반기,ES010,52.8
E00531,2022-상반기,ES010,94.2
E00691,2022-상반기,ES010,98.1
E00831,2022-상반기,ES010,50.6
E00391,2022-상반기,ES010,74.1
E00787,2022-상반기,ES010,70.0
E00082,2022-상반기,ES010,81.8
E00459,2022-상반기,ES010,100
E00227,2022-상반기,ES010,62.7
E00218,2022-상반기,ES010,59.2
E00866,2022-상반기,ES010,97.7
E00638,2022-상반기,ES010,31.0
E00421,2022-상반기,ES010,73.4
E00519,2022-상반기,ES010,72.8
E00608,2022-상반기,ES010,95.2
E00921,2022-상반기,ES010,55.8
E00420,2022-상반기,ES010,35.0
E00977,2022-상반기,ES010,35.7
E00888,2022-상반기,ES010,33.3
E00663,2022-상반기,ES010,22.5
E00800,2022-상반기,ES010,87.8
E00173,2022-상반기,ES010,81.7
E00325,2022-상반기,ES010,82.2
E00243,2022-상반기,ES010,54.2
E00572,2022-상반기,ES010,19.0
E00092,2022-상반기,ES010,42.2
E00461,2022-상반기,ES010,61.0
E00479,2022-상반기,ES010,98.1
E00550,2022-상반기,ES010,21.4
E00722,2022-상반기,ES010,40.9
E00558,2022-상반기,ES010,60.2
E00187,2022-상반기,ES010,69.9
E00970,2022-상반기,ES010,95.2
E00922,2022-상반기,ES010,51.9
E00904,2022-상반기,ES010,65.3
E00119,2022-상반기,ES010,72.4
E00899,2022-상반기,ES010,80.4
E00174,2022-상반기,ES010,47.4
E00286,2022-상반기,ES010,61.3
E00962,2022-상반기,ES010,80.6
E00442,2022-상반기,ES010,50.4
E00035,2022-상반기,ES010,86.1
E00566,2022-상반기,ES010,69.3
E00822,2022-상반기,ES010,52.5
E00650,2022-상반기,ES010,48.2
E00417,2022-상반기,ES010,58.3
E00438,2022-상반기,ES010,83.5
E00679,2022-상반기,ES010,81.7
E00546,2022-상반기,ES010,68.3
E00429,2022-상반기,ES010,53.2
E00533,2022-상반기,ES010,63.7
E00701,2022-상반기,ES010,69.9
E00706,2022-상반기,ES010,62.3
E00865,2022-상반기,ES010,93.4
E00032,2022-상반기,ES010,40.1
E00754,2022-상반기,ES010,46.8
E00676,2022-상반기,ES010,52.3
E00556,2022-상반기,ES010,59.1
E00480,2022-상반기,ES010,100
E00551,2022-상반기,ES010,89.3
E00749,2022-상반기,ES010,66.1
E00662,2022-상반기,ES010,85.4
E00624,2022-상반기,ES010,90.7
E00972,2022-상반기,ES010,37.7
E00299,2022-상반기,ES010,44.6
E00472,2022-상반기,ES010,91.6
E00840,2022-상반기,ES010,18.2
E00147,2022-상반기,ES010,94.4
E00534,2022-상반기,ES010,31.5
E00627,2022-상반기,ES010,49.5
E00709,2022-상반기,ES010,90.0
E00167,2022-상반기,ES010,80.5
E00109,2022-상반기,ES010,61.4
E00613,2022-상반기,ES010,29.2
E00347,2022-상반기,ES010,76.4
E00685,2022-상반기,ES010,43.7
E00940,2022-상반기,ES010,49.6
E00203,2022-상반기,ES010,49.0
E00723,2022-상반기,ES010,59.9
E00835,2022-상반기,ES010,68.3
E00868,2022-상반기,ES010,50.1
E00574,2022-상반기,ES010,90.2
E00446,2022-상반기,ES010,92.7
E00241,2022-상반기,ES010,23.5
E00141,2022-상반기,ES010,80.6
E00284,2022-상반기,ES010,76.6
E00100,2022-상반기,ES010,69.9
E00305,2022-상반기,ES010,100
E00158,2022-상반기,ES010,95.5
E00204,2022-상반기,ES010,30.3
E00272,2022-상반기,ES010,67.1
E00492,2022-상반기,ES010,87.5
E00857,2022-상반기,ES010,61.5
E00937,2022-상반기,ES010,61.1
E00228,2022-상반기,ES010,56.5
E00655,2022-상반기,ES010,51.8
E00890,2022-상반기,ES010,58.0
E00315,2022-상반기,ES010,64.1
E00314,2022-상반기,ES010,65.6
E00929,2022-상반기,ES010,61.6
E00220,2022-상반기,ES010,40.7
E00365,2022-상반기,ES010,46.2
E00645,2022-상반기,ES010,74.5
E00279,2022-상반기,ES010,33.9
E00949,2022-상반기,ES010,32.6
E00008,2022-상반기,ES010,46.7
E00806,2022-상반기,ES010,13.7
E00621,2022-상반기,ES010,56.8
E00588,2022-상반기,ES010,19.0
E00327,2022-상반기,ES010,79.1
E00318,2022-상반기,ES010,44.8
E00256,2022-상반기,ES010,71.2
E00760,2022-상반기,ES010,19.8
E00471,2022-상반기,ES010,54.5
E00851,2022-상반기,ES010,26.9
E00487,2022-상반기,ES010,47.4
E00695,2022-상반기,ES010,68.1
E00672,2022-상반기,ES010,53.1
E00815,2022-상반기,ES010,98.5
E00719,2022-상반기,ES010,53.3
E00642,2022-상반기,ES010,95.2
E00210,2022-상반기,ES010,49.6
E00906,2022-상반기,ES010,35.4
E00682,2022-상반기,ES010,80.8
E00099,2022-상반기,ES010,100
E00637,2022-상반기,ES010,57.1
E00036,2022-상반기,ES010,54.5
E00206,2022-상반기,ES010,64.1
E00178,2022-상반기,ES010,61.6
E00737,2022-상반기,ES010,69.9
E00139,2022-상반기,ES010,60.0
E00714,2022-상반기,ES010,67.3
E00848,2022-상반기,ES010,70.6
E00713,2022-상반기,ES010,33.9
E00827,2022-상반기,ES010,44.0
E00523,2022-상반기,ES010,94.7
E00842,2022-상반기,ES010,69.6
E00366,2022-상반기,ES010,67.4
E00458,2022-상반기,ES010,84.1
E00464,2022-상반기,ES010,100
E00409,2022-상반기,ES010,64.8
E00089,2022-상반기,ES010,74.7
E00876,2022-상반기,ES010,69.2
E00387,2022-상반기,ES010,90.5
E00881,2022-상반기,ES010,28.0
E00539,2022-상반기,ES010,55.2
E00626,2022-상반기,ES010,100
E00981,2022-상반기,ES010,46.2
E00582,2022-상반기,ES010,49.9
E00570,2022-상반기,ES010,56.7
E00332,2022-상반기,ES010,17.3
E00524,2022-상반기,ES010,76.6
E00164,2022-상반기,ES010,70.0
E00966,2022-상반기,ES010,74.6
E00072,2022-상반기,ES010,77.2
E00131,2022-상반기,ES010,84.6
E00348,2022-상반기,ES010,53.0
E00837,2022-상반기,ES010,50.8
E00370,2022-상반기,ES010,48.5
E00307,2022-상반기,ES010,79.2
E00885,2022-상반기,ES010,57.6
E00349,2022-상반기,ES010,39.8
E00219,2022-상반기,ES010,84.7
E00078,2022-상반기,ES010,53.1
E00134,2022-상반기,ES010,86.5
E00430,2022-상반기,ES010,62.5
E00628,2022-상반기,ES010,32.4
E00364,2022-상반기,ES010,64.5
E00379,2022-상반기,ES010,77.1
E00447,2022-상반기,ES010,88.9
E00146,2022-상반기,ES010,45.8
E00386,2022-상반기,ES010,30.8
E00771,2022-상반기,ES010,81.6
E00630,2022-상반기,ES010,51.8
E00044,2022-상반기,ES010,69.5
E00664,2022-상반기,ES010,92.1
E00069,2022-상반기,ES010,27.6
E00696,2022-상반기,ES010,63.4
E00080,2022-상반기,ES010,26.9
E00969,2022-상반기,ES010,56.5
E00052,2022-상반기,ES010,75.0
E00088,2022-상반기,ES010,64.8
E00159,2022-상반기,ES010,96.5
E00477,2022-상반기,ES010,60.5
E00470,2022-상반기,ES010,54.5
E00656,2022-상반기,ES010,42.7
E00448,2022-상반기,ES010,54.3
E00122,2022-상반기,ES010,50.1
E00261,2022-상반기,ES010,27.5
E00027,2022-상반기,ES010,51.4
E00456,2022-상반기,ES010,62.1
E00283,2022-상반기,ES010,77.2
E00643,2022-상반기,ES010,66.4
E00604,2022-상반기,ES010,57.5
E00635,2022-상반기,ES010,67.8
E00935,2022-상반기,ES010,16.8
E00593,2022-상반기,ES010,42.4
E00037,2022-상반기,ES010,56.5
E00870,2022-하반기,ES001,B
E00632,2022-하반기,ES001,B
E00646,2022-하반기,ES001,A
E00717,2022-하반기,ES001,A
E00320,2022-하반기,ES001,C
E00743,2022-하반기,ES001,B
E00753,2022-하반기,ES001,C
E00056,2022-하반기,ES001,B
E00103,2022-하반기,ES001,A
E00394,2022-하반기,ES001,B
E00521,2022-하반기,ES001,C
E00979,2022-하반기,ES001,C
E00235,2022-하반기,ES001,D
E00758,2022-하반기,ES001,B
E00839,2022-하반기,ES001,D
E00236,2022-하반기,ES001,B
E00844,2022-하반기,ES001,B
E00260,2022-하반기,ES001,C
E00855,2022-하반기,ES001,D
E00501,2022-하반기,ES001,B
E00972,2022-하반기,ES001,S
E00709,2022-하반기,ES001,C
E00835,2022-하반기,ES001,B
E00824,2022-하반기,ES001,D
E00384,2022-하반기,ES001,B
E00537,2022-하반기,ES001,A
E00718,2022-하반기,ES001,B
E00183,2022-하반기,ES001,B
E00790,2022-하반기,ES001,B
E00249,2022-하반기,ES001,A
E00082,2022-하반기,ES001,B
E00921,2022-하반기,ES001,B
E00420,2022-하반기,ES001,C
E00970,2022-하반기,ES001,A
E00417,2022-하반기,ES001,D
E00438,2022-하반기,ES001,B
